label,text,source,text_clean,has_url,has_phone,predicted_as,categories
smish,অ্যাপল আইফোন ১২ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801814455667,Bengali,অ্যাপল আইফোন ১২ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,"দুঃখিত, আমি ভুল করে আপনাকে একটি ৬ সংখ্যার OTP পাঠিয়ে দিয়েছি। আপনি আমাকে OTP-টা ফরওয়ার্ড করতে পারবেন? এখনই দরকার",Bengali,"দুঃখিত, আমি ভুল করে আপনাকে একটি ৬ সংখ্যার OTP পাঠিয়ে দিয়েছি। আপনি আমাকে OTP-টা ফরওয়ার্ড করতে পারবেন? এখনই দরকার",False,False,normal,"['no_url', 'no_phone', 'has_numbers']"
smish,Career planning-এ সহায়তা নিন! আপনার জন্য ideal workplace নির্বাচন করুন এবং correct strategy plan করুন। Professional support পান - 01746635725,CodeMix,Career planning-এ সহায়তা নিন! আপনার জন্য ideal workplace নির্বাচন করুন এবং correct strategy plan করুন। Professional support পান - [PHONE],False,True,promo,['no_url']
smish,Alert: আপনার ইন্টারনেট বিল পেমেন্ট পেন্ডিং। সার্ভিস বন্ধের আগে: pay-now.tk,Bengali,Alert: আপনার ইন্টারনেট বিল পেমেন্ট পেন্ডিং। সার্ভিস বন্ধের আগে: pay-now.tk,False,False,promo,"['no_url', 'no_phone']"
smish,Your electricity connection will be cut off for non-payment of bill. Call +8801912233445,English,Your electricity connection will be cut off for non-payment of bill. Call [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,"You can do the work with the phone you have in my team. I need 20 trusted people. Those who can earn 500/1000 TK daily in halal way along with studies or job. Those who are interested come to inbox
I will teach everything, no problem Inshallah",English,"You can do the work with the phone you have in my team. I need 20 trusted people. Those who can earn 500/1000 TK daily in halal way along with studies or job. Those who are interested come to inbox I will teach everything, no problem Inshallah",False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"Invest TK 2,000 and get TK 4,000 in 5 minutes! Call now: +8801714567890",English,"Invest TK 2,000 and get TK 4,000 in 5 minutes! Call now: [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,"15,000 taka biniyog e 45,000 taka orjon korun! Call korun: +8801913233345",Banglish,"15,000 taka biniyog e 45,000 taka orjon korun! Call korun: [PHONE]",False,True,normal,"['no_url', 'has_numbers', 'no_bangla']"
smish,Medhabi chatrachatrider jonno shikkhabrittir shubidha o obhiggo daktarer shathe shorashori free poramorsho shoho bochhore TK190000 health coverage er shathe Health Plus er onnanno shubidha pete START RP likhe pathiye din 28477.,Banglish,Medhabi chatrachatrider jonno shikkhabrittir shubidha o obhiggo daktarer shathe shorashori free poramorsho shoho bochhore TK1900 health coverage er shathe Health Plus er onnanno shubidha pete START RP likhe pathiye din 28477.,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,"Urgent recruitment, salary of TK 30,000 with accommodation and food facilities, contact 01727827826",English,"Urgent recruitment, salary of TK 30,000 with accommodation and food facilities, contact [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,Jonota Bank theke jururi borta. Call korun: +8801913233245,Banglish,Jonota Bank theke jururi borta. Call korun: [PHONE],False,True,normal,"['no_url', 'no_bangla']"
smish,Janata Bank account-এ problem হয়েছে। Call করুন: +8801816566678,CodeMix,Janata Bank account-এ problem হয়েছে। Call করুন: [PHONE],False,True,normal,['no_url']
smish,100% home loan facility without any deposit. Approval within 24 hours. Contact: 01567546390,English,100% home loan facility without any deposit. Approval within 24 hours. Contact: [PHONE],False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,আপনার একাউন্ট সুরক্ষিত নয়। ৪০০০ টাকা পাঠান এই নাম্বারে: ০১৭৮৯৭৬৫৪৩২১।,Bengali,আপনার একাউন্ট সুরক্ষিত নয়। ৪০০০ টাকা পাঠান এই নাম্বারে: [PHONE] ।,False,True,normal,"['no_url', 'has_numbers']"
smish,"Cyprus/Europe-e spot bhorti protidhir uposthitite (Mr. Pambos) 10-11 October, 100% visa'r nishchoyota, credit transfer, tuition fee 5000 euro shudhomatro, BSB, Dhaka jogajog nombar: 01720577099",Banglish,"Cyprus/Europe-e spot bhorti protidhir uposthitite (Mr. Pambos) 10-11 October, 100% visa'r nishchoyota, credit transfer, tuition fee 5000 euro shudhomatro, BSB, Dhaka jogajog nombar: [PHONE]",False,True,promo,"['no_url', 'has_numbers', 'no_bangla']"
smish,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: +8801715455567,Bengali,আপনার সঞ্চয় দ্বিগুণ করার সুযোগ! কল করুন: [PHONE],False,True,normal,"['no_url', 'short_text']"
smish,"Your son is in trouble, urgently send money to this number",English,"Your son is in trouble, urgently send money to this number",False,False,normal,"['no_url', 'no_phone', 'no_bangla']"
smish,Jodi apnar hathe diner 1/2 ghonta free shomoy thake tahole janaben. Apnake kichu process dekhiye dibo apni shekhan theke income korte parben. Tahole ekhoni Hi bolun..,Banglish,Jodi apnar hathe diner 1/2 ghonta free shomoy thake tahole janaben. Apnake kichu process dekhiye dibo apni shekhan theke income korte parben. Tahole ekhoni Hi bolun..,False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,আপনার account-এ problem হয়েছে। দ্রুত এই number-এ যোগাযোগ করুন ০১৭২৮৩৭৫৮৪ৃ।,CodeMix,আপনার account-এ problem হয়েছে। দ্রুত এই number-এ যোগাযোগ করুন [PHONE] ৃ।,False,True,normal,['no_url']
smish,"প্রিয় শিক্ষার্থী! Coronavirus এর কারণে তোমাদের উপবৃত্তির ৪,২০০ টাকা দেওয়া হচ্ছে। টাকা গ্রহনের জন্য নিম্নোক্ত শিক্ষাবোর্ডের নম্বরে যোগাযোগ করুন।
মোবাঃ 01813849152,
যোগাযোগের সময় সকাল 10 টা রাত 7:30 টা পযন্ত বি:দ্র: একটা বিকাশ নাম্বার নিয়ে ফোন দিতে হবে",Bengali,"প্রিয় শিক্ষার্থী! Coronavirus এর কারণে তোমাদের উপবৃত্তির ৪,২০০ টাকা দেওয়া হচ্ছে। টাকা গ্রহনের জন্য নিম্নোক্ত শিক্ষাবোর্ডের নম্বরে যোগাযোগ করুন। মোবাঃ [PHONE] , যোগাযোগের সময় সকাল 10 টা রাত 7:30 টা পযন্ত বি:দ্র: একটা বিকাশ নাম্বার নিয়ে ফোন দিতে হবে",False,True,normal,"['no_url', 'has_numbers']"
smish,আপনার একাউন্ট ব্লক হয়ে যাবে। যোগাযোগ করুন ০১৭৮৯৭৬৫৪৩২১।,Bengali,আপনার একাউন্ট ব্লক হয়ে যাবে। যোগাযোগ করুন [PHONE] ।,False,True,normal,['no_url']
smish,আপনার পেন্ডিং বিলটি পেমেন্ট করুন এবং অবিলম্বে যোগাযোগ করুন +8801812345678,Bengali,আপনার পেন্ডিং বিলটি পেমেন্ট করুন এবং অবিলম্বে যোগাযোগ করুন [PHONE],False,True,normal,['no_url']
smish,Call to recharge your mobile: +8801818788890,English,Call to recharge your mobile: [PHONE],False,True,normal,"['no_url', 'short_text', 'no_bangla']"
smish,কোন down payment ছাড়াই 100% car loan facility। আজই apply করুন। Contact: ০১৮৬৭৫৪৬৩৮৯,CodeMix,কোন down payment ছাড়াই 100% car loan facility। আজই apply করুন। Contact: [PHONE],False,True,promo,"['no_url', 'has_numbers']"
smish,Apnar hate thaka phone ti diye kaj ti korte parben amar team e. 20 jon bishshto lok chai. Jara porasona kingba chakrir pashapashi halal vabe daily 500/1000 taka income korte parben jara. Agrgrahi tara inbox e asun shob kichui shikhiye debo kono shomoshya nei Inshallah,Banglish,Apnar hate thaka phone ti diye kaj ti korte parben amar team e. 20 jon bishshto lok chai. Jara porasona kingba chakrir pashapashi halal vabe daily 500/1000 taka income korte parben jara. Agrgrahi tara inbox e asun shob kichui shikhiye debo kono shomoshya nei Inshallah,False,False,normal,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
smish,আপনার মোবাইল নম্বরটি আইফোন জিতেছে! পুরস্কার পেতে কল করুন +8801813344556,Bengali,আপনার মোবাইল নম্বরটি আইফোন জিতেছে! পুরস্কার পেতে কল করুন [PHONE],False,True,normal,['no_url']
smish,মেধাবী ছাত্রছাত্রীদের জন্য শিক্ষাবৃত্তির সুবিধা ও অভিজ্ঞ ডাক্তারের সাথে সরাসরি ফ্রি পরামর্শসহ বছরে ৳১৯০০০০ হেলথ কভারেজের সাথে হেলথ প্লাসের অন্যান্ন সুবিধা পেতে START RP লিখে পাঠিয়ে দিন 28477.,Bengali,মেধাবী ছাত্রছাত্রীদের জন্য শিক্ষাবৃত্তির সুবিধা ও অভিজ্ঞ ডাক্তারের সাথে সরাসরি ফ্রি পরামর্শসহ বছরে ৳১৯০০ হেলথ কভারেজের সাথে হেলথ প্লাসের অন্যান্ন সুবিধা পেতে START RP লিখে পাঠিয়ে দিন 28477.,False,False,promo,"['no_url', 'no_phone', 'has_numbers']"
smish,"Apnar jomi bikrir taka joma hoyeche, call korun: +8801816677889",Banglish,"Apnar jomi bikrir taka joma hoyeche, call korun: [PHONE]",False,True,normal,"['no_url', 'no_bangla']"
smish,Electricity bill due! Pay 8000TK within 24 hours or connection cut.,Banglish,Electricity bill due! Pay 8000TK within 24 hours or connection cut.,False,False,promo,"['no_url', 'no_phone', 'has_numbers', 'no_bangla']"
