label,text,source,text_clean
smish,Facebook নিরাপত্তা টিম থেকে বার্তা: আপনার একাউন্টে অস্বাভাবিক লগইন শনাক্ত হয়েছে। অ্যাকাউন্ট রক্ষা করতে এখনই fb-safeverify-bd.org এ যান এবং মোবাইল নাম্বার যাচাই করুন।,Bengali,Facebook নিরাপত্তা টিম থেকে বার্তা: আপনার একাউন্টে অস্বাভাবিক লগইন শনাক্ত হয়েছে। অ্যাকাউন্ট রক্ষা করতে এখনই [URL] এ যান এবং মোবাইল নাম্বার যাচাই করুন।
promo,ভ্রমণ প্যাকেজে ২০% ছাড়! বুকিং করতে আজই যোগাযোগ করুন।,Bengali,ভ্রমণ প্যাকেজে ২০% ছাড়! বুকিং করতে আজই যোগাযোগ করুন।
normal,"Hello, what's up?",English,"Hello, what's up?"
smish,Get a chance for an exclusive interview with Shakib Al Hasan by betting. Click now: ebayisapidlld.altervista.org/,English,Get a chance for an exclusive interview with Shakib Al Hasan by betting. Click now: [URL]
normal,Congratulations on your graduation! So proud of all your hard work and achievements.,English,Congratulations on your graduation! So proud of all your hard work and achievements.
normal,ভালো সময় আবার আসবে।,Bengali,ভালো সময় আবার আসবে।
normal,"Tawhid means all prayers, all weeping, all appeals for help, all hopes and prayers for the arrival of all good and prevention of all harm must be directed to no one else but only Allah. - [Imam Muhammad Ali Ash-Shawkani (Al Durr Al-Nadid)]",English,"Tawhid means all prayers, all weeping, all appeals for help, all hopes and prayers for the arrival of all good and prevention of all harm must be directed to no one else but only Allah. - [Imam Muhammad Ali Ash-Shawkani (Al Durr Al-Nadid)]"
smish,Bet on cricket today to win Shakib's signed bat! Click here: promusic.co/components/interbank.com/,English,Bet on cricket today to win Shakib's signed bat! Click here: [URL]
smish,There's a problem with your account. Contact this number quickly 01728375843.,English,There's a problem with your account. Contact this number quickly [PHONE] .
smish,"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataPrizeBot",Bengali,"জনতা ব্যাংক থেকে ২,০০০ টাকা পুরস্কার জিতেছেন! বিস্তারিত জানতে এখানে ক্লিক করুন: [URL]"
promo,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৫৫জিবি @৳৩৯৮,৩০দিন: cutt.ly/hwltB5hC",Bengali,"ক্যাশব্যাকে সেঞ্চুরি ৳১০০! ৫৫জিবি @৳৩৯৮,৩০দিন: cutt.ly/hwltB5hC"
normal,তুমি আমাকে কি বলতে চাও?,Bengali,তুমি আমাকে কি বলতে চাও?
promo,"৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1",Bengali,"৳৫০ ক্যাশব্যাকে প্রো-লেভেল ডাটা ডিল ৫০জিবি@৳৪৪৮,৩০দিন cutt.ly/nwMwL8Y1"
normal,Greetings!,English,Greetings!
promo,এক্সক্লুসিভ অফার! আইফোনে ২০০০০ টাকা ক্যাশব্যাক। EMI তে কিনুন।,Bengali,এক্সক্লুসিভ অফার! আইফোনে ২০০ টাকা ক্যাশব্যাক। EMI তে কিনুন।
normal,আশা করি তোমার সমস্ত ইচ্ছা পূরণ হোক!,Bengali,আশা করি তোমার সমস্ত ইচ্ছা পূরণ হোক!
smish,Congratulations! You have been selected for Dutch Bangla Bank scholarship. Click the link below to know the proper confirmation and money withdrawal rules.,English,Congratulations! You have been selected for Dutch Bangla Bank scholarship. Click the link below to know the proper confirmation and money withdrawal rules.
smish,জনতা ব্যাংক থেকে জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: https://t.me/JanataUrgentBot,Bengali,জনতা ব্যাংক থেকে জরুরি বার্তা। বিস্তারিত জানতে এখানে ক্লিক করুন: [URL]
promo,BRAC Bank credit card launched! 0% interest at only 4567 TK. Apply today!,English,BRAC Bank credit card launched! 0% interest at only 4567 TK. Apply today!
promo,Singer electronics Eid special! All home appliances up to 50% off with 0% interest EMI facility!,English,Singer electronics Eid special! All home appliances up to 50% off with 0% interest EMI facility!
smish,Ramadan gift https://bjmltcyj.prescriptiondome.top/12acdFRHQ1QBeQYFaFMrInxbWQlvWCRyW0ZWbzEUBAIkCAAZVDkbGyVcLDFLVF8NGyc1cUwTQQVBXhUndyBoPDwKVBXhUndyBoPDwKu7&12_9p0xmi&120px 43,English,Ramadan gift [URL] 43
normal,"Hello, what are you doing?",English,"Hello, what are you doing?"
smish,আপনার ইমেল অ্যাকাউন্টে সমস্যা হয়েছে। সুরক্ষার জন্য এখানে ক্লিক করুন: [emailsecure.org/FixBD],Bengali,আপনার ইমেল অ্যাকাউন্টে সমস্যা হয়েছে। সুরক্ষার জন্য এখানে ক্লিক করুন: [URL]
normal,আজ দুপুরে বাজারে গেলাম। সবজির দাম অনেক বেড়ে গেছে।,Bengali,আজ দুপুরে বাজারে গেলাম। সবজির দাম অনেক বেড়ে গেছে।
normal,I feel like I can't say anything.,English,I feel like I can't say anything.
smish,"Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: 01781939370 01859412805",English,"Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: [PHONE]"
smish,"Invest TK 1,00,000 and get TK 3,00,000! Call: +8801911011023",English,"Invest TK 1,00,000 and get TK 3,00,000! Call: [PHONE]"
promo,Singer showroom anniversary sale! All electronics 45% off + 5 year extended warranty. Visit today!,English,Singer showroom anniversary sale! All electronics 45% off + 5 year extended warranty. Visit today!
smish,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে।
শুধু telegram id লাগবে।",Bengali,"ভালোভাবে চেষ্টা করলে মাসে ৩০-৬০ হাজার টাকা ইনকাম করতে পারবেন ...!🥰কাজ করতে না চাইলে ও একবার আমাদের online class টা করুন, আসা করি ভালো লাগবে। শুধু telegram id লাগবে।"
