label,text,source,text_clean,stripped,campaign
smish,ইংলিশ প্রিমিয়ার লিগে বাজি ধরুন এবং একটি ফ্রি হোটেল বুকিং জিতুন। এখানে ক্লিক করুন: xini.eu/00Qe,Bengali,ইংলিশ প্রিমিয়ার লিগে বাজি ধরুন এবং একটি ফ্রি হোটেল বুকিং জিতুন। এখানে ক্লিক করুন: xini.eu/00Qe,ইংলিশ প্রিমিয়ার লিগে বাজি ধরুন এবং একটি ফ্রি হোটেল বুকিং জিতুন। এখানে ক্লিক করুন: xini.eu/00Qe,6.0
smish,আপনার bank account এ fraud detect হয়েছে। Click http://bank-secure.tk,CodeMix,আপনার bank account এ fraud detect হয়েছে। Click [URL],আপনার bank account এ fraud detect হয়েছে। Click,10.0
smish,"bKash account-এ ১০,০০০ টাকা জমা হয়েছে। Details জানতে এখানে click করুন: https://wa.me/8801711011123",CodeMix,"bKash account-এ ১০,০০০ টাকা জমা হয়েছে। Details জানতে এখানে click করুন: [URL]","bKash account-এ ১০,০০০ টাকা জমা হয়েছে। Details জানতে এখানে click করুন:",3.0
smish,IPL special offer! Start betting today and win a free smartphone: phlebolog.com.ua/libraries/joomla/results.php,English,IPL special offer! Start betting today and win a free smartphone: [URL],IPL special offer! Start betting today and win a free smartphone:,6.0
smish,"৪৯৯ টাকায় win করুন ১ লাখ টাকা, details https://laptop.vkrh.top/?ok=PKQMAHca",CodeMix,"৪৯৯ টাকায় win করুন ১ লাখ টাকা, details [URL]","৪৯৯ টাকায় win করুন ১ লাখ টাকা, details",6.0
smish,Ghore boshe online income korun! Kono proshikkhon proyojon nei. Bistarito jante call korun: +91 8927623713,Banglish,Ghore boshe online income korun! Kono proshikkhon proyojon nei. Bistarito jante call korun: [PHONE],Ghore boshe online income korun! Kono proshikkhon proyojon nei. Bistarito jante call korun:,8.0
smish,Scholarship award of 75000 BDT approved. Accept: education-scholarship.bd/accept Code: SCH4421,English,Scholarship award of 75000 BDT approved. Accept: [URL] Code: SCH4421,Scholarship award of 75000 BDT approved. Accept:  Code: SCH4421,0.0
smish,জনতা bank account block হয়েছে। পুনরায় চালু করতে call করুন: +8801815566778,CodeMix,জনতা bank account block হয়েছে। পুনরায় চালু করতে call করুন: [PHONE],জনতা bank account block হয়েছে। পুনরায় চালু করতে call করুন:,12.0
smish,Please send money urgently for your son's problem.,English,Please send money urgently for your son's problem.,Please send money urgently for your son's problem.,13.0
smish,আইপিএল স্পেশাল অফার! বেটিং শুরু করুন এবং একটি ফ্রি ল্যাপটপ জিতুন। ক্লিক করুন: super1000.info/docs,Bengali,আইপিএল স্পেশাল অফার! বেটিং শুরু করুন এবং একটি ফ্রি ল্যাপটপ জিতুন। ক্লিক করুন: [URL],আইপিএল স্পেশাল অফার! বেটিং শুরু করুন এবং একটি ফ্রি ল্যাপটপ জিতুন। ক্লিক করুন:,1.0
smish,আপনার ড্রাইভিং লাইসেন্স রিনিউ করার সময়। অনলাইনে করুন: renew-license.cf,Bengali,আপনার ড্রাইভিং লাইসেন্স রিনিউ করার সময়। অনলাইনে করুন: renew-license.cf,আপনার ড্রাইভিং লাইসেন্স রিনিউ করার সময়। অনলাইনে করুন: renew-license.cf,1.0
smish,URGENT: gas bill overdue 9283 TK. Disconnection in 2 hours: secure-bd.org/verify,English,URGENT: gas bill overdue 9283 TK. Disconnection in 2 hours: [URL],URGENT: gas bill overdue 9283 TK. Disconnection in 2 hours:,0.0
smish,Apnar debit card er pin reset korte call korun +8801914455667,Banglish,Apnar debit card er pin reset korte call korun [PHONE],Apnar debit card er pin reset korte call korun,9.0
smish,"Golden opportunity for unemployed youth, women, housewives, retired persons to earn a lot of money online from home in a short time",English,"Golden opportunity for unemployed youth, women, housewives, retired persons to earn a lot of money online from home in a short time","Golden opportunity for unemployed youth, women, housewives, retired persons to earn a lot of money online from home in a short time",13.0
smish,Click here to verify your mobile number: [mobileverify.com/VerifyBD],English,Click here to verify your mobile number: [URL],Click here to verify your mobile number:,5.0
smish,"Apnar jomi bikrir taka joma hoyeche, call korun: +8801819899901",Banglish,"Apnar jomi bikrir taka joma hoyeche, call korun: [PHONE]","Apnar jomi bikrir taka joma hoyeche, call korun:",9.0
smish,আপনার UCB card unusual purchase detect হয়েছে। Confirm করতে visit করুন http://ucb-alertbd.com এখনই and avoid account block।,CodeMix,আপনার UCB card unusual purchase detect হয়েছে। Confirm করতে visit করুন [URL] এখনই and avoid account block।,আপনার UCB card unusual purchase detect হয়েছে। Confirm করতে visit করুন  এখনই and avoid account block।,10.0
smish,ডাচ্-বাংলা ব্যাংক থেকে জানানো হচ্ছে যে আপনার কার্ড ব্লক করা হয়েছে। পুনরায় চালু করতে আপনার পিন ও কার্ড নম্বর SMS করুন +8801944456789 নাম্বারে।,Bengali,ডাচ্-বাংলা ব্যাংক থেকে জানানো হচ্ছে যে আপনার কার্ড ব্লক করা হয়েছে। পুনরায় চালু করতে আপনার পিন ও কার্ড নম্বর SMS করুন [PHONE] নাম্বারে।,ডাচ্-বাংলা ব্যাংক থেকে জানানো হচ্ছে যে আপনার কার্ড ব্লক করা হয়েছে। পুনরায় চালু করতে আপনার পিন ও কার্ড নম্বর SMS করুন  নাম্বারে।,1.0
smish,Prime Bank warning: আপনার account suspend হতে পারে। Check now http://primebank-alert.com,CodeMix,Prime Bank warning: আপনার account suspend হতে পারে। Check now [URL],Prime Bank warning: আপনার account suspend হতে পারে। Check now,10.0
