label,text,source,text_clean
smish,"➡️আপনি কি অনলাইনে কাজ করতে চান??..আমাদের প্রজেক্টের নাম হলো:Forgsec. io
🆓আমরা টেলিগ্রামে লাইভ ক্লাসের মাধ্যমে ফ্রিতে ১/২টা ক্লাস করিয়ে সম্পুর্ন কাজ শিখিয়ে দিব✅✅ 🔜আমাদের সাইড এ রয়েছে' প্রতিদিন ইংকাম এবং প্রতিমাসে বেতন এর সু-ব্যাবস্থা☑️☑️
সব কিছু জেনে বুঝে প্রমান নিয়ে কাজ করবেন ১০০% রিয়েল কাজ✅",Bengali,➡️আপনি কি অনলাইনে কাজ করতে চান??..আমাদের প্রজেক্টের নাম হলো:Forgsec. io 🆓আমরা টেলিগ্রামে লাইভ ক্লাসের মাধ্যমে ফ্রিতে ১/২টা ক্লাস করিয়ে সম্পুর্ন কাজ শিখিয়ে দিব✅✅ 🔜আমাদের সাইড এ রয়েছে' প্রতিদিন ইংকাম এবং প্রতিমাসে বেতন এর সু-ব্যাবস্থা☑️☑️ সব কিছু জেনে বুঝে প্রমান নিয়ে কাজ করবেন ১০০% রিয়েল কাজ✅
normal,joruri vittite 01738287365 number e taka pathan.,Banglish,joruri vittite [PHONE] number e taka pathan.
normal,শুভ Rath Yatra!,CodeMix,শুভ Rath Yatra!
promo,"মেগা ক্যাশব্যাক ২৫০৳! নাও-৬০জিবি+১৬০০মি.@৭৪৯৳, ৩০দিন: cutt.ly/yeqcP3pE",Bengali,"মেগা ক্যাশব্যাক ২৫০৳! নাও-৬০জিবি+১৬০০মি.@৭৪৯৳, ৩০দিন: cutt.ly/yeqcP3pE"
promo,"TK100 cashback! 30GB+500min. @TK399,30days: cutt.ly/AwkY4L2C",English,"TK100 cashback! 30GB+500min. @TK399,30days: cutt.ly/AwkY4L2C"
promo,Buy a new mobile and get 1000 TK cashback! Trade in today.,English,Buy a new mobile and get 1000 TK cashback! Trade in today.
smish,100+ mobile game khelte ebong protidin 25 koti taka porjonto nogod puroshkar jitte brihottom shamajik gaming app download korun.,Banglish,100+ mobile game khelte ebong protidin 25 koti taka porjonto nogod puroshkar jitte brihottom shamajik gaming app download korun.
smish,Mashrafe-র সাথে exclusive meeting-এর opportunity পেতে BPL-এ betting করুন। এখনই click করুন: promusic.co/components/interbank.com/,CodeMix,Mashrafe-র সাথে exclusive meeting-এর opportunity পেতে BPL-এ betting করুন। এখনই click করুন: [URL]
promo,<#> আপনার মাইজিপি পিন (code) হচ্ছে: 7433. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa,Bengali,<#> আপনার মাইজিপি পিন (code) হচ্ছে: 7433. ভেরিফাই করতে এই পিনটি ব্যবহার করুন. অপব্যবহার ঠেকাতে এই পিনটি ফরওয়ার্ড অথবা কারো সাথে শেয়ার করবেন না FyXTPoy9ZDa
normal,আসসালামুয়ালাইকুম।,Bengali,আসসালামুয়ালাইকুম।
smish,Sonali Bank account e truti dekha diyeche. Call korun: +8801914455667,Banglish,Sonali Bank account e truti dekha diyeche. Call korun: [PHONE]
normal,The homemade pizza was incredible! Perfect crust and toppings. You should open a restaurant someday.,English,The homemade pizza was incredible! Perfect crust and toppings. You should open a restaurant someday.
promo,All week's interneting in 1 deal- get 10GB@TK158: cutt.ly/FwUC6vhp,English,All week's interneting in 1 deal- get 10GB@TK158: cutt.ly/FwUC6vhp
smish,"আপনি চাকরির পর্যালোচনায় পাস হয়েছেন এবং প্রতিদিন ২,০০০ টাকা বেতন পাবেন। যোগাযোগ : https://wa.me/8801726768680",Bengali,"আপনি চাকরির পর্যালোচনায় পাস হয়েছেন এবং প্রতিদিন ২,০০০ টাকা বেতন পাবেন। যোগাযোগ : [URL]"
smish,Apnar credit card account update korun. Doya kore ekhane click korun: http://bit.ly/CardUpdate,Banglish,Apnar credit card account update korun. Doya kore ekhane click korun: [URL]
normal,I finally finished that 1000-piece puzzle we started last month.,English,I finally finished that 1000-piece puzzle we started last month.
smish,"*বাড়িতে বসে ফর্ম  ফিলাপের কাজ। 
* ৫টা ফর্ম ফিলাপ ৫১০ টাকা, 
আমাদের কোম্পানিতে কিছু লোক নেওয়া হচ্ছে। 
*শিক্ষাগত যোগ্যতা : বাংলা পরতে পারলেই হবে 
*ফোনে WhatsApp থাকতে হবে। 
*বেতন : ৮০০০-১৮০০০ টাকা",Bengali,"*বাড়িতে বসে ফর্ম ফিলাপের কাজ। * ৫টা ফর্ম ফিলাপ ৫১০ টাকা, আমাদের কোম্পানিতে কিছু লোক নেওয়া হচ্ছে। *শিক্ষাগত যোগ্যতা : বাংলা পরতে পারলেই হবে *ফোনে WhatsApp থাকতে হবে। *বেতন : [PHONE] টাকা"
smish,"আপনার লোন অনুমোদিত হয়েছে! মাত্র ৫% সুদে ৫,০০,০০০ টাকা লোন পেতে এখনই এই লিঙ্কে ক্লিক করুন",Bengali,"আপনার লোন অনুমোদিত হয়েছে! মাত্র ৫% সুদে ৫,০০,০০০ টাকা লোন পেতে এখনই এই লিঙ্কে ক্লিক করুন"
smish,Customs alert: Dubai theke asha ekta parcel apnar naam e stop hoyeche. Release korte ekhuni apnar full details confirm korun customsreleasebd.com. Fee joma dite hobe immediately.,Banglish,Customs alert: Dubai theke asha ekta parcel apnar naam e stop hoyeche. Release korte ekhuni apnar full details confirm korun [URL] Fee joma dite hobe immediately.
smish,Bangladesh Bank theke ekti joruri barta esheche. Call korun: +8801914567890,Banglish,Bangladesh Bank theke ekti joruri barta esheche. Call korun: [PHONE]
smish,Apnar Islami Bank e kisu problem hoyeche. Resolve korte OTP send korun: 99384,Banglish,Apnar Islami Bank e kisu problem hoyeche. Resolve korte OTP send korun: 99384
smish,"Aarong is offering a massive Eid offer, click here 
https://jycmyfyxx.toeverge.top/7e3ackVlQwlzSkV6BEIDeH9QD39bByUBDk9vJ289FAZZUFJNZBYCASsVPDQ4UiQAAy1cIzJSGkRyNSF_ClxRVnIhWwsR&p=rqrrms&_mi1711019676868",English,"Aarong is offering a massive Eid offer, click here [URL]"
normal,আপনার ভাইকে message পাঠিয়েছেন কি? He didn’t reply yet।,CodeMix,আপনার ভাইকে message পাঠিয়েছেন কি? He didn’t reply yet।
smish,আপনার Dutch-Bangla Bank account unknown device login detect হয়েছে। Verify করতে visit করুন http://dbblsecurity.com এবং OTP 8361,CodeMix,আপনার Dutch-Bangla Bank account unknown device login detect হয়েছে। Verify করতে visit করুন [URL] এবং OTP 8361
smish,Apnar credit card ti obilombe update korun. Ekhane click korun: [securecreditcard.com/UpdateBD],Banglish,Apnar credit card ti obilombe update korun. Ekhane click korun: [URL]
normal,"Ajker class er moddhe group project discussion chilo. Amar group khub active chilo, amra sobai ek sathe valo kach korlam.",Banglish,"Ajker class er moddhe group project discussion chilo. Amar group khub active chilo, amra sobai ek sathe valo kach korlam."
smish,"প্রিয় গ্রাহক, আপনার মোবাইল নম্বরটি ব্লক করা হচ্ছে। এটি এড়াতে 017XXXXXXXX নম্বরে কল করে আপনার পরিচয় নিশ্চিত করুন।",Bengali,"প্রিয় গ্রাহক, আপনার মোবাইল নম্বরটি ব্লক করা হচ্ছে। এটি এড়াতে 017XX নম্বরে কল করে আপনার পরিচয় নিশ্চিত করুন।"
normal,০১৬৭২৫৭৩৮৪৮ নাম্বারে কল করুন।,Bengali,[PHONE] নাম্বারে কল করুন।
normal,শুভ পয়লা বৈশাখ!,Bengali,শুভ পয়লা বৈশাখ!
smish,"If you have 1/2 hour free time in your day, let me know. I'll show you some processes from which you can earn income.
Then say Hi now..",English,"If you have 1/2 hour free time in your day, let me know. I'll show you some processes from which you can earn income. Then say Hi now.."
normal,Kemon ache apnar dinti?,Banglish,Kemon ache apnar dinti?
promo,"Hotspot cashback ১৮TK! Hotspot deal এ ২২GB@১৭৯TK, ৭days: cutt.ly/fwLo4TBP",CodeMix,"Hotspot cashback ১৮TK! Hotspot deal এ ২২GB@১৭৯TK, ৭days: cutt.ly/fwLo4TBP"
normal,Kalke family shobai sathe boshe dinner korlam. Maa boro table e boro ranna korse. Sobai golpo korte korte khawa dawa holo. Khub moja laglo.,Banglish,Kalke family shobai sathe boshe dinner korlam. Maa boro table e boro ranna korse. Sobai golpo korte korte khawa dawa holo. Khub moja laglo.
smish,Get help with career planning! Choose the ideal workplace for you and plan the right strategy. Get professional help - 01746635725,English,Get help with career planning! Choose the ideal workplace for you and plan the right strategy. Get professional help - [PHONE]
smish,"জরুরী ভিত্তিতে নিয়োগ: 
Office assistant
থাকা খাওয়ার সুন্দর ব্যবস্থা আছে",CodeMix,জরুরী ভিত্তিতে নিয়োগ: Office assistant থাকা খাওয়ার সুন্দর ব্যবস্থা আছে
smish,Download the largest social gaming app to play 100+ mobile games and win cash prizes up to 25 crore taka daily.,English,Download the largest social gaming app to play 100+ mobile games and win cash prizes up to 25 crore taka daily.
smish,অ্যাপল আইফোন ১৩ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: +8801814567890,Bengali,অ্যাপল আইফোন ১৩ জিতেছেন! ডেলিভারি নিশ্চিত করতে কল করুন: [PHONE]
